,Processed File Name,Group,Year,geoBoundaryType,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Recorder (Name),Last Updated Date,gDriveID
68,BOL_ADM2.zip,Bolivia,2015.0,Open & Authoritative,ADM 2,GeoBolivia,Derived from ADM3 layer,Public Domain,"Public Domain; ""free use and access to information""",https://geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,No,https://geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,,2020-05-25,https://drive.google.com/file/d/1umuO3sQgBYB6LvumO0D4pycnHCITY6xl/view?usp=sharing
69,BOL_ADM3.zip,Bolivia,2015.0,Open & Authoritative,ADM 3,GeoBolivia,,Public Domain,"Public Domain; ""free use and access to information""",https://geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,No,https://geo.gob.bo/geonetwork/srv/spa/catalog.search#/metadata/aeeb85a9-23df-48d4-a4e5-dd19e8b206db,,2020-05-25,https://drive.google.com/file/d/1y0X-e2-KT8EEPuZUDKMQ63uZADK1nnlf/view?usp=sharing
70,BIH_ADM0.zip,Bosnia and Herzegovina,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1TFGKS0YU8DNshU-1_eQ8rUqr7eUpcb6V/view?usp=sharing
71,BIH_ADM1.zip,Bosnia and Herzegovina,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/10PJdbTqONkBXNTRku5P6er_MzsuOkLPg/view?usp=sharing
72,BIH_ADM2.zip,Bosnia and Herzegovina,2014.0,Open,ADM 2,Codrina Maria Ille,Datahub,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International (CC BY 4.0),https://old.datahub.io/dataset/bosnia-and-herzegovina-municipalities/resource/7a0be509-53e2-41d1-840a-b6391cc012d0,No,https://old.datahub.io/dataset/bosnia-and-herzegovina-municipalities,,2020-05-25,https://drive.google.com/file/d/1UU77x88R9eVOV5GrgRV2sxvCemplbohf/view?usp=sharing
73,BWA_ADM0.zip,Botswana,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1dZAX8c_5M-07wq1aA76Ec8ERMwohiaNp/view?usp=sharing
74,BWA_ADM1.zip,Botswana,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1fLJuELq53vzbTP_w1d0b1XRwDTf0Pt-d/view?usp=sharing
75,BWA_ADM2.zip,Botswana,2015.0,Open & Humanitarian,ADM2,RCMRD,,Public Domain,PD,http://geoportal.rcmrd.org/layers/servir%3Abotswana_adm2#license-more-above,No,http://geoportal.rcmrd.org/layers/servir%3Abotswana_adm2#more,,2020-05-25,https://drive.google.com/file/d/17EzLTRWsbwIvWdroOyzCclOxufyju8D-/view?usp=sharing
76,BRA_ADM0.zip,Brazil,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1rQKHoIFPcHqUzMjvgeAvmMGCySbDZQLR/view?usp=sharing
77,BRA_ADM1.zip,Brazil,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1QNkL0Bm3umZlhgQp0JdOLk7nsc2aWB4n/view?usp=sharing
78,BRA_ADM2.zip,Brazil,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/16oBAVIa3Q_a2JdnDDtc5mcrFC-9q5z8F/view?usp=sharing
79,BRN_ADM0.zip,Brunei Darussalam,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1oiW8fPyE40AKRSQiEqVobDQaR9znC6Ka/view?usp=sharing
80,BRN_ADM1.zip,Brunei Darussalam,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1XKDWSs6BgV3qqGOFvyjdV_1fVwJZ2iiJ/view?usp=sharing
81,BRN_ADM2.zip,Brunei Darussalam,2006.0,Open,ADM 2,IFAD,,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1R65WLmblwrFKNyAFHSM6G03LSZvAoNQ6/view?usp=sharing
82,BGR_ADM0.zip,Bulgaria,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1cS1eEaIvUdPbnI4Chf1VYQkq5WsZK4kC/view?usp=sharing
83,BGR_ADM1.zip,Bulgaria,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1mJm3MccfQmFVK68lPKGjP74ReRZsvqMd/view?usp=sharing
84,BGR_ADM2.zip,Bulgaria,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1f8bIE0ySxFnI_5o8vqNcXVV9nAVPDlX7/view?usp=sharing
85,BFA_ADM0.zip,Burkina Faso,2017.0,Open & Humanitarian,ADM 0,"Second Administrative Level Boundaries Project (SALB), Institut G̩ographique du Burkina Faso (IGB)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),Creative Commons Attribution for Intergovernmental Organizations,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,No,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1OEInsSIcWIHw1zq3IgCS8udRk0o7NM0D/view?usp=sharing
86,BFA_ADM1.zip,Burkina Faso,2017.0,Open & Humanitarian,ADM 1,"Second Administrative Level Boundaries Project (SALB), Institut G̩ographique du Burkina Faso (IGB)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),Creative Commons Attribution for Intergovernmental Organizations,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,No,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/15VIWnutPOj4Fox7hV_Wm7Ro7EFW07_Ol/view?usp=sharing
87,BFA_ADM2.zip,Burkina Faso,2017.0,Open & Humanitarian,ADM 2,"Second Administrative Level Boundaries Project (SALB), Institut G̩ographique du Burkina Faso (IGB)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (Regional Office for West and Central Africa (ROWCA)),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),Creative Commons Attribution for Intergovernmental Organizations,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,No,https://data.humdata.org/dataset/burkina-faso-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1ufw-4QKffV-qLdARaJatqfesNRVR4xcp/view?usp=sharing
88,BFA_ADM3.zip,Burkina Faso,2007.0,Open,ADM 3,"New York University Spatial Data Repository, Stanford University",Map Maker Limited,Public Domain,License on metadata pop-up on source page,https://geo.nyu.edu/catalog/stanford-bv378fk8507,No,https://geo.nyu.edu/catalog/stanford-bv378fk8507,,2020-05-25,https://drive.google.com/file/d/1kXUEcax_M0rzrYkpOTl4HtMGhfZTtZBg/view?usp=sharing
89,BDI_ADM0.zip,Burundi,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1nX5GhgwqemjUPVLPwYvvUc_0eFZ3SVtM/view?usp=sharing
90,BDI_ADM1.zip,Burundi,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Iy9nOkenDaEAUSQMNUjrhthnxewghu0b/view?usp=sharing
91,BDI_ADM2.zip,Burundi,2007.0,Open,ADM 2,"New York University Spatial Data Repository, Stanford University",Map Maker Limited,Public Domain,License on metadata pop-up on source page,https://geo.nyu.edu/catalog/stanford-th822mn7301#iso-metadata-reference-info,No,https://geo.nyu.edu/catalog/stanford-th822mn7301,,2020-05-25,https://drive.google.com/file/d/1g3391pl2R_fE5SkwrZR6G7l_9qFNrJox/view?usp=sharing
92,KHM_ADM0.zip,Cambodia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1nkxEqM_u8VIIduqHkB4nf6SbzdSEvLoT/view?usp=sharing
93,KHM_ADM1.zip,Cambodia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1c3oStqFvka8qccUOXTApOWzDFnWmNz3R/view?usp=sharing
94,KHM_ADM2.zip,Cambodia,2014.0,Open,ADM 2,Open Development Mekong,Open Development Cambodia,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons,https://opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,No,https://opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,,2020-05-25,https://drive.google.com/file/d/1slcBrEkZ2jlWExXUJasY2XE_0uStG_i9/view?usp=sharing
95,KHM_ADM3.zip,Cambodia,2014.0,Open,ADM 3,Open Development Mekong,Open Development Cambodia,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons,https://opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,No,https://opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,,2020-05-25,https://drive.google.com/file/d/1sMcna_lXGmZvMeiQ0sp0x40I0f34k9iX/view?usp=sharing
96,CMR_ADM0.zip,Cameroon,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1wSQHTjRVYWEDdhkwTLaMp-NnbOvAzdEh/view?usp=sharing
97,CMR_ADM1.zip,Cameroon,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1nf6qk5w7pMIqB3ruHekp9oY-AMfNgiUe/view?usp=sharing
98,CMR_ADM2.zip,Cameroon,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1jlLF611V5rGVHZvj941ToaH3_g4rFwAS/view?usp=sharing
99,CMR_ADM3.zip,Cameroon,2017.0,Open,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1ihHVIAC2cg1gd-rClZ71m_YBGNtD91aq/view?usp=sharing
100,CAN_ADM0.zip,Canada,2020.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1wpa66eTxqx-VQV_umzrz-jUnlD6ksFp2/view?usp=sharing
101,CAN_ADM1.zip,Canada,2020.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gkmCqwiEFHbHa-bq0fslxD1WhGZfxLYE/view?usp=sharing
102,CAN_ADM2.zip,Canada,2016.0,Open & Authoritative,ADM 2,Statistics Canada (StatCan),,Open Data Commons Open Database License 1.0,"Statistics Canada Open License Agreement, http://www.statcan.gc.ca/eng/reference/licence",https://www.statcan.gc.ca/eng/reference/licence,No,http://www12.statcan.gc.ca/census-recensement/2011/geo/bound-limit/bound-limit-2016-eng.cfm,,2020-05-25,https://drive.google.com/file/d/1X03NkkVTGLOce63_ZJudtzfyBvpLlCps/view?usp=sharing
103,CAN_ADM3.zip,Canada,2016.0,Open & Authoritative,ADM 3,Statistics Canada (StatCan),,Open Data Commons Open Database License 1.0,"Statistics Canada Open License Agreement, http://www.statcan.gc.ca/eng/reference/licence",https://www.statcan.gc.ca/eng/reference/licence,No,http://www12.statcan.gc.ca/census-recensement/2011/geo/bound-limit/bound-limit-2016-eng.cfm,,2020-05-25,https://drive.google.com/file/d/1Zuw37igsGogHQwrQ8XvkUq8h0fmBLsTT/view?usp=sharing
104,CPV_ADM0.zip,Cape Verde,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1cbiYB7juDG0rjuLeAqq_017we0iNTv1b/view?usp=sharing
105,CPV_ADM1.zip,Cape Verde,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1siz8PlK3q0zX8xmCAVoWkx1dkNDqseW-/view?usp=sharing
106,CPV_ADM2.zip,Cape Verde,2017.0,Humanitarian,ADM 2,Second Administrative Level Boundaries (SALB) Project,OCHA ROWCA,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/cape-verde-administrative-boundaries,No,https://data.humdata.org/dataset/cape-verde-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1yExJfLg2IEIYRvJBVioP5jycsqhqPuu4/view?usp=sharing
107,CAF_ADM0.zip,Central African Republic,2017.0,Humanitarian,ADM 0,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/car-administrative-boundaries-4-levels#,Sydney Fuhrig,2020-06-23,
108,CAF_ADM1.zip,Central African Republic,2017.0,Humanitarian,ADM 1,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/car-administrative-boundaries-4-levels#,Sydney Fuhrig,2020-06-23,
109,CAF_ADM2.zip,Central African Republic,2017.0,Humanitarian,ADM 2,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/car-administrative-boundaries-4-levels#,Sydney Fuhrig,2020-06-23,
110,CAF_ADM3.zip,Central African Republic,2017.0,Humanitarian,ADM 3,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/car-administrative-boundaries-4-levels#,Sydney Fuhrig,2020-06-23,
111,CAF_ADM0.zip,Central African Republic,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,
112,CAF_ADM1.zip,Central African Republic,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,
113,CAF_ADM2.zip,Central African Republic,2016.0,Humanitarian,ADM 2,International Organization for Migration (IOM),OpenStreetMap,Non-Commercial Use Only,Non-commercial use only,https://www.humanitarianresponse.info/en/applications/data/page/terms-use,,https://data.humdata.org/dataset/central-african-republic-administrative-boundaries,,2020-05-25,
114,CAF_ADM3.zip,Central African Republic,2016.0,Humanitarian,ADM 3,International Organization for Migration (IOM),OpenStreetMap,Non-Commercial Use Only,Non-commercial use only,https://www.humanitarianresponse.info/en/applications/data/page/terms-use,,https://data.humdata.org/dataset/central-african-republic-administrative-boundaries,,2020-05-25,
115,TCD_ADM0.zip,Chad,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1jG5cMB2LmypFzk5sXA9xwrTIzaeoInAp/view?usp=sharing
116,TCD_ADM1.zip,Chad,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1A6GTVe_CcleXqMau1Zpt_VDo9QZ-yrkY/view?usp=sharing
117,TCD_ADM2.zip,Chad,2017.0,Humanitarian,ADM 2,"United Nations Office for the Coordination of Humanitarian Affairs, Chad",,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/chad-admin-boundaries-admin-1-and-admin-2,No,https://data.humdata.org/dataset/chad-admin-boundaries-admin-1-and-admin-2,,2020-05-25,https://drive.google.com/file/d/1h0H1Aotzu7kQkX7qqsnRS3Otn3YFX3bw/view?usp=sharing
118,CHL_ADM0.zip,Chile,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1o0rrfvu58Mv5NC8a7id38ZBedfPplLtI/view?usp=sharing
119,CHL_ADM1.zip,Chile,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1IcK7BAIK_cd7ZqJmfz0sr-ufCoGk8ocY/view?usp=sharing
120,CHL_ADM2.zip,Chile,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gzuTB4VRxM4lvWtDZxjTv2vGBtbwrwun/view?usp=sharing
